"speciesid","Year","spending"
"873",2003,193149.456521739
"873",2004,388085.812599259
"873",2005,259365.497695853
"873",2006,672416.53125
"873",2007,678843.053545586
"873",2008,8680843.1955411
"873",2009,129120.27972028
"873",2010,85296.1485557084
"873",2011,444591.12939084
"873",2012,51106.9795296167
"873",2013,606951.754506438
"880",2014,282199.4626109
"880",2015,176792.594936709
"880",2016,261114.22125
"880",1996,118254.110898662
"880",1997,157138.878504673
"880",1998,89168.2822085889
"880",1999,108867.947178872
"880",2000,113155.923344948
"880",2001,59372.049689441
"880",2002,0
"880",2003,30171.277173913
"880",2004,224992.45791424
"880",2005,300696.159754224
"880",2006,207558.120535714
"880",2007,127223.807525326
"880",2008,60517.9563399907
"880",2009,1053025.01538462
"880",2010,420041.389270977
"880",2011,234312.984437528
"880",2012,2891328.12804878
"880",2013,228900.25751073
"892",2014,46253.1761723701
"892",2015,67969.2291139241
"892",2016,21515.695
"891",2014,47325.9416983523
"891",2015,51618.8873417721
"891",2016,17941.32
"891",1996,32023.9005736138
"891",1997,56808.2242990654
"891",1998,244483.490797546
"891",1999,207290.456182473
"891",2000,188450.871080139
"891",2001,76394.8051948052
"891",2002,5994.6637020567
"891",2003,19349.5793478261
"891",2004,14402.382212811
"891",2005,33282.3963133641
"891",2006,41727.7886904762
"891",2007,74019.490593343
"891",2008,294122.276823038
"891",2009,111604.485314685
"891",2010,134114.988995873
"891",2011,118447.926189418
"891",2012,101614.019163763
"891",2013,114279.715879828
"947",2014,2819961.96324461
"947",2015,4011777.15063291
"947",2016,2626917.46125
"947",1996,2146382.40917782
"947",1997,1687143.17757009
"947",1998,1590894.47852761
"947",1999,1742872.85114046
"947",2000,841609.634146341
"947",2001,493374.813099944
"947",2002,2764831.54419122
"947",2003,4697105.72445652
"947",2004,1198005.72260455
"947",2005,1060969.25192012
"947",2006,1521059.47619048
"947",2007,2142396.28075253
"947",2008,4770897.11425917
"947",2009,1811676.36083916
"947",2010,2584074.35350757
"947",2011,2645754.78168075
"947",2012,2310750.70557491
"947",2013,3338771.13476395
"957",2014,9210.66539923954
"957",2015,3792.32784810127
"957",2016,1539.02375
"957",1996,23432.1223709369
"957",1997,23670.0934579439
"957",1998,859353.680981595
"957",1999,20935.0120048019
"957",2000,17080.1393728223
"957",2001,12178.8819875776
"957",2002,15667.8710394664
"957",2003,6234.0652173913
"957",2004,865.440444679725
"957",2005,9726.19047619048
"957",2006,9861.14136904762
"957",2007,39622.7264833574
"957",2008,10803.525313516
"957",2009,7198.74125874126
"957",2010,224.759284731774
"957",2011,2179.63539350823
"957",2012,1494.51219512195
"957",2013,6980.61630901288
"1000",2014,84331.174904943
"1000",2015,33429.7784810127
"1000",2016,22263.25
"1000",1996,15621.4149139579
"1000",1997,40269.7009345794
"1000",1998,64913.9079754601
"1000",1999,249513.56542617
"1000",2000,139060.801393728
"1000",2001,81238.6787125918
"1000",2002,60355.3640911617
"1000",2003,35299.7282608696
"1000",2004,64468.1768131286
"1000",2005,55685.2642089094
"1000",2006,74608.3913690476
"1000",2007,54672.7887120116
"1000",2008,60967.628889921
"1000",2009,70171.7300699301
"1000",2010,56544.9408528198
"1000",2011,82048.0151178301
"1000",2012,115252.510452962
"1000",2013,220322.80944206
"1173",2014,700695.027883397
"1173",2015,1532352.78987342
"1173",2016,2254353.20625
"1183",2014,5062.50063371356
"1183",2015,10548.6075949367
"1183",2016,19893.95
"1184",2014,59379.0215462611
"1184",2015,48751.1139240506
"1184",2016,79379.72
"1184",1996,40303.2504780115
"1184",1997,100483.364485981
"1184",1998,36238.7116564417
"1184",1999,53992.6170468187
"1184",2000,289081.358885017
"1184",2001,69059.7967250141
"1184",2002,65396.331295164
"1184",2003,69667.0108695652
"1184",2004,93930.7797776601
"1184",2005,57503.7480798771
"1184",2006,18256.0595238095
"1184",2007,37166.997105644
"1184",2008,116375.255921969
"1184",2009,47689.9468531468
"1184",2010,162013.235213205
"1184",2011,73562.6945309026
"1184",2012,14685.7173344948
"1184",2013,24251.2248927039
"1185",2014,5062.50063371356
"1185",2015,10548.6075949367
"1185",2016,19893.95
"1185",1996,24994.2638623327
"1185",1997,38941.1214953271
"1185",1998,37592.0245398773
"1185",1999,69145.8583433373
"1185",2000,64192.8571428571
"1185",2001,4151.8915866742
"1185",2002,2043.63535297387
"1185",2003,1332.0652173913
"1185",2004,14345.2916887242
"1185",2005,31632.0814132104
"1185",2006,51062.5
"1185",2007,28376.2662807525
"1185",2008,54643.7529029261
"1185",2009,83441.4097902098
"1185",2010,38321.4580467675
"1185",2011,6538.90618052468
"1185",2012,6244.92595818815
"1185",2013,2524.63519313305
"1182",2014,109129.040557668
"1182",2015,149911.226582278
"1182",2016,221159.8575
"1182",1996,17183.5564053537
"1182",1997,82463.5514018691
"1182",1998,4962.1472392638
"1182",1999,41340.3961584634
"1182",2000,150020.557491289
"1182",2001,251207.432523998
"1182",2002,134471.206225681
"1182",2003,135991.870108696
"1182",2004,162863.69507676
"1182",2005,137697.757296467
"1182",2006,177375.319940476
"1182",2007,361996.02894356
"1182",2008,399465.18671621
"1182",2009,41714.9916083916
"1182",2010,94769.7524071527
"1182",2011,264651.329479769
"1182",2012,507326.042247387
"1182",2013,145029.772532189
"1197",2014,5801720.99112801
"1197",2015,3376383.84050633
"1197",2016,3950008.11125
"1197",1998,166968.736196319
"1197",1999,300357.839135654
"1197",2000,297550.261324042
"1197",2001,618175.138339921
"1197",2002,877189.602556976
"1197",2003,2074565.0298913
"1197",2004,1760542.01164637
"1197",2005,1391984.77112135
"1197",2006,962805.321428571
"1197",2007,2106964.96526773
"1197",2008,4510051.7445425
"1197",2009,2065208.02937063
"1197",2010,1253458.93122421
"1197",2011,7744038.57759004
"1197",2012,7672099.70383275
"1197",2013,8489458.22060086
"1203",2014,10012478.9328264
"1203",2015,10131906.5696203
"1203",2016,9065760.8425
"1203",1996,1770000.03824092
"1203",1997,1208014.6728972
"1203",1998,1507665.73619632
"1203",1999,2355872.95318127
"1203",2000,2405609.52961672
"1203",2001,3290646.72332016
"1203",2002,4354230.79210673
"1203",2003,5768993.29565217
"1203",2004,3727737.44785601
"1203",2005,6661785.37019969
"1203",2006,9015824.78125
"1203",2007,16581574.2489146
"1203",2008,8048991.78866698
"1203",2009,9058899.42797203
"1203",2010,16517311.4759285
"1203",2011,14601888.6256114
"1203",2012,15483895.7325784
"1203",2013,10918911.5111588
"1202",2014,2717654.71736375
"1202",2015,1914678.79873418
"1202",2016,2916990.2475
"1202",1996,1694595.46845124
"1202",1997,1731704.03738318
"1202",1998,1476674.87116564
"1202",1999,3150756.08643457
"1202",2000,1633487.59581882
"1202",2001,1645497.04912479
"1202",2002,1178533.17231795
"1202",2003,1213740.52826087
"1202",2004,1988126.89835892
"1202",2005,2601959.26113671
"1202",2006,1462879.83630952
"1202",2007,1199080.51374819
"1202",2008,2036137.79749187
"1202",2009,2647597.62377622
"1202",2010,8387262.43878955
"1202",2011,2583470.61049355
"1202",2012,3490510.09233449
"1202",2013,1639834.71244635
"1210",2014,153721.294043093
"1210",2015,141609.886075949
"1210",2016,81352.775
"1210",1996,19214.3403441683
"1210",1997,28556.8224299065
"1210",1998,49922.2085889571
"1210",1999,47078.031212485
"1210",2000,61915.5052264808
"1210",2001,42902.8797289667
"1210",2002,111037.520844914
"1210",2003,393065.804347826
"1210",2004,54495.5002646903
"1210",2005,69904.3271889401
"1210",2006,55722.5610119048
"1210",2007,39115.500723589
"1210",2008,427467.833255922
"1210",2009,451920.979020979
"1210",2010,434424.859697387
"1210",2011,863353.579368608
"1210",2012,707971.777003484
"1210",2013,527543.56223176
"1235",2014,93504.5627376426
"1235",2015,21412.6392405063
"1235",2016,42245.0275
"1235",1996,59392.6195028681
"1235",1997,33413.0093457944
"1235",1998,25367.0981595092
"1235",1999,30203.4993997599
"1235",2000,154973.797909408
"1235",2001,13839.6386222473
"1235",2002,12261.8121178432
"1235",2003,68521.4347826087
"1235",2004,16997.4060349391
"1235",2005,110262.370199693
"1235",2006,67451.1309523809
"1235",2007,171385.554269175
"1235",2008,175909.624709707
"1235",2009,627110.917482517
"1235",2010,54728.8858321871
"1235",2011,4195302.26545131
"1235",2012,450573.009146341
"1235",2013,11301.9502145923
"1241",2014,1016050.81495564
"1241",2015,924005.282278481
"1241",2016,312306.42
"1241",1996,110130.975143403
"1241",1997,147136.355140187
"1241",1998,418008.27607362
"1241",1999,77855.2941176471
"1241",2000,18759.6864111498
"1241",2001,158235.508187465
"1241",2002,231612.006670372
"1241",2003,526918.377717391
"1241",2004,313046.806246691
"1241",2005,156787.44546851
"1241",2006,123394.962797619
"1241",2007,80566.1316931982
"1241",2008,107601.518346493
"1241",2009,142047.162237762
"1241",2010,250912.275103164
"1241",2011,259142.301022677
"1241",2012,406110.203832753
"1241",2013,572413.693133047
"1245",2014,176250.405576679
"1245",2015,116213.596202532
"1245",2016,381793.29125
"1245",2010,180719.950481431
"1245",2011,97865.6291685193
"1245",2012,115312.290940767
"1245",2013,169543.980257511
"1255",2001,0
"1255",2002,0
"1255",2003,0
"1255",2004,0
"1255",2005,125.499231950845
"1255",2008,36275.4830469113
"1255",2009,20762.0839160839
"1255",2010,46818.4828060523
"1255",2012,854.006968641115
"1253",2014,10638094.8707224
"1253",2015,8822997.07468354
"1253",2016,5355358.40625
"1253",1996,1214455.65965583
"1253",1997,3276475.42056075
"1253",1998,7223863.87730061
"1253",1999,8312715.09003601
"1253",2000,8994159.42508711
"1253",2001,9523470.52512705
"1253",2002,7858655.33296276
"1253",2003,8393710.58478261
"1253",2004,3230441.3552144
"1253",2005,1706922.58371736
"1253",2006,3482136.67261905
"1253",2007,5662097.30969609
"1253",2008,2746042.11333024
"1253",2009,6328926.49370629
"1253",2010,12910768.9270977
"1253",2011,16662548.621165
"1253",2012,12387529.0714286
"1253",2013,5259019.18197425
"1254",2014,32100.1267427123
"1254",2015,53250.8189873418
"1254",2016,4506.77625
"1254",1996,156.214149139579
"1254",1997,152.710280373832
"1254",1998,2405.88957055215
"1254",1999,6885.16206482593
"1254",2000,14660.4529616725
"1254",2001,52037.0412196499
"1254",2002,8005.60088938299
"1254",2003,30917.2336956522
"1254",2004,39426.1969295924
"1254",2005,41852.7388632872
"1254",2006,23062.0133928571
"1254",2007,13229.2518089725
"1254",2008,59548.0297259638
"1254",2009,28519.5846153846
"1254",2010,44159.5804676754
"1254",2011,11507.3850600267
"1254",2012,25887.0862369338
"1254",2013,199485.101716738
"1267",2014,47301.0899873257
"1267",2015,259164.810126582
"1267",2016,103261.65125
"1267",1996,609422.638623327
"1267",1997,474974.785046729
"1267",1998,90972.6993865031
"1267",1999,59141.7767106843
"1267",2000,141195.818815331
"1267",2001,148776.115189159
"1267",2002,208723.290717065
"1267",2003,238932.538043478
"1267",2004,578041.556379037
"1267",2005,1093098.31029186
"1267",2006,1191458.33333333
"1267",2007,1635678.92908828
"1267",2008,1142047.60520204
"1267",2009,1401845.16503496
"1267",2010,1456795.28473177
"1267",2011,1249406.240996
"1267",2012,264376.004790941
"1267",2013,294682.783261803
"1277",2014,1830937.38403042
"1277",2015,605327.710126582
"1277",2016,671682.2525
"1277",1996,77857.1319311663
"1277",1997,190918.392523364
"1277",1998,187659.386503067
"1277",1999,188694.633853541
"1277",2000,264414.790940767
"1277",2001,136739.78147939
"1277",2002,451925.434685937
"1277",2003,122346.194021739
"1277",2004,135442.078348332
"1277",2005,1698426.28571429
"1277",2006,325890.601190476
"1277",2007,1019325.14327062
"1277",2008,870718.603808639
"1277",2009,396682.637762238
"1277",2010,2206137.12104539
"1277",2011,3189332.96265007
"1277",2012,2475578.32055749
"1277",2013,569147.446351931
"1279",2014,57428.1622306717
"1279",2015,174728.37721519
"1279",2016,77108.46
"1279",2002,55450.6392440245
"1279",2003,74595.652173913
"1279",2004,218076.719428269
"1279",2005,176588.714285714
"1279",2006,20225.6130952381
"1279",2007,649107.091172214
"1279",2008,24339.2382721784
"1279",2009,79533.5216783217
"1279",2010,81404.4415405777
"1279",2011,175787.594486438
"1279",2012,590367.544860627
"1279",2013,135238.395708155
"1293",2014,58712.1673003802
"1293",2015,12616.9620253165
"1293",2016,37684.125
"1317",2014,60071.762991128
"1317",2015,30870.1898734177
"1317",2016,98118.63625
"1317",1996,18745.6978967495
"1317",1997,93916.8224299065
"1317",1998,45862.2699386503
"1317",1999,39207.1728691477
"1317",2000,20638.5017421603
"1317",2001,22143.4217955957
"1317",2002,21798.777098388
"1317",2003,75661.3043478261
"1317",2004,314248.302276337
"1317",2005,199843.721966206
"1317",2006,112342.363095238
"1317",2007,85128.7988422576
"1317",2008,94954.9047840223
"1317",2009,156315.524475524
"1317",2010,117436.726272352
"1317",2011,179569.261894175
"1317",2012,70455.574912892
"1317",2013,34473.8935622318
"1323",2014,26715.5893536122
"1323",2015,23889.4936708861
"1323",2016,22263.25
"1328",2014,4151776.54752852
"1328",2015,2690326.18860759
"1328",2016,1158634.6775
"1329",2014,103134.600760456
"1329",2015,132529.810126582
"1329",2016,7965.75
"1329",1996,11184.9330783939
"1329",1997,88037.476635514
"1329",1998,18194.5398773006
"1329",1999,13976.2905162065
"1329",2000,9963.41463414634
"1329",2001,4151.8915866742
"1329",2002,427882.745969983
"1329",2003,16401.7190217391
"1329",2004,18813.9227104288
"1329",2005,27609.8310291859
"1329",2006,26868.6011904762
"1329",2007,192840.376266281
"1329",2008,132397.259637715
"1329",2009,144942.655944056
"1329",2010,97169.0577716644
"1329",2011,170906.301022677
"1329",2012,13455.9472996516
"1329",2013,14290.4871244635
"1348",2014,6188145.42332066
"1348",2015,5458207.39493671
"1348",2016,3698252.625
"1348",1996,162009.694072658
"1348",1997,33687.8878504673
"1348",1998,37742.3926380368
"1348",1999,25083.7635054022
"1348",2000,20837.7700348432
"1348",2001,44286.8435911914
"1348",2002,49047.248471373
"1348",2003,189239.845108696
"1348",2004,304396.294335627
"1348",2005,292789.708141321
"1348",2006,3575433.9389881
"1348",2007,326801.182344428
"1348",2008,6974388.23548537
"1348",2009,9725464.01818182
"1348",2010,13722246.5914718
"1348",2011,17174446.8915073
"1348",2012,22497633.9917247
"1348",2013,20295396.0991416
"1353",2014,2662416.6121673
"1353",2015,3136006.9278481
"1353",2016,3027007.4675
"1353",1996,390535.372848948
"1353",1997,353142.523364486
"1353",1998,6390.64417177914
"1353",1999,184487.034813926
"1353",2000,7956.49825783972
"1353",2001,1383.96386222473
"1353",2002,11517.9288493608
"1353",2003,270102.864130435
"1353",2004,86406.5082053997
"1353",2005,107016.960061444
"1353",2006,9943.81398809524
"1353",2007,314046.05065123
"1353",2008,646665.555968416
"1353",2009,350143.346853147
"1353",2010,4717762.56671252
"1353",2011,3715300.77945754
"1353",2012,2278755.33449477
"1353",2013,1804377.8111588
"1366",2014,513230.287705957
"1366",2015,171042.569620253
"1366",2016,170189.27
"1366",1996,26400.1912045889
"1366",1997,6719.2523364486
"1366",1998,3759.20245398773
"1366",1999,11769.5078031212
"1366",2000,66897.212543554
"1366",2001,91659.926595144
"1366",2002,129402.990550306
"1366",2003,155947.539130435
"1366",2004,65921.3901535204
"1366",2005,232073.179723502
"1366",2006,450990.078869048
"1366",2007,515738.639652677
"1366",2008,291361.628889921
"1366",2009,197278.647552448
"1366",2010,48607.5667125172
"1366",2011,122949.963094709
"1366",2012,221374.618902439
"1366",2013,146283.674678112
"1369",2014,281652.724968314
"1369",2015,987225.569620253
"1369",2016,74551.25
"1369",2009,152633.882517483
"1369",2010,257124.62173315
"1369",2011,122875.855491329
"1369",2012,16332.8832752613
"1369",2013,15253.0042918455
"1389",2014,15766082.869455
"1389",2015,11431441.2481013
"1389",2016,11281587.3925
"1389",1996,361948.183556405
"1389",1997,521963.738317757
"1389",1998,1658560.12269939
"1389",1999,1360246.15246098
"1389",2000,7278872.19512195
"1389",2001,8214517.5042349
"1389",2002,11386046.2479155
"1389",2003,15053269.4021739
"1389",2004,10475542.8597141
"1389",2005,10342210.9861751
"1389",2006,11797934.6994048
"1389",2007,15148111.6874095
"1389",2008,13776875.1932188
"1389",2009,18230381.4559441
"1389",2010,17953997.5474553
"1389",2011,15780885.0146732
"1389",2012,14053169.3179442
"1389",2013,19073076.0875536
"1399",2014,29511.4068441065
"1399",2015,38264.5569620253
"1399",2016,31454.5
"1399",1996,781.070745697897
"1399",1997,3817.75700934579
"1399",1998,0
"1399",1999,8974.24969987995
"1399",2000,1138.67595818815
"1399",2001,1107.17108977979
"1399",2002,1089.9388549194
"1399",2003,14119.8913043478
"1399",2004,1038.00952885124
"1399",2005,1129.4930875576
"1399",2006,5282.53720238095
"1399",2007,52875.6251808972
"1399",2008,119846.272642824
"1399",2009,30234.7132867133
"1399",2010,169277.455295736
"1399",2011,277283.406402846
